id,date,home_team,away_team,home_score,away_score,tournament,neutral,city,country
3612,2025-01-25,Scotland,Peru,3,3,FIFA World Cup qualification,False,Various,Various
3687,2025-01-25,Ivory Coast,Ukraine,3,3,UEFA European Championship,False,Various,Various
3971,2025-01-25,Ukraine,Indonesia,2,0,UEFA Nations League,False,Various,Various
1390,2025-01-26,Libya,Uzbekistan,1,0,UEFA European Championship,False,Various,Various
2375,2025-01-26,El Salvador,Egypt,2,3,Copa América,False,Various,Various
4379,2025-01-26,Netherlands,Uzbekistan,2,1,Copa América,False,Various,Various
483,2025-01-27,Slovakia,Paraguay,4,1,UEFA European Championship,False,Various,Various
953,2025-01-28,United Arab Emirates,Kenya,2,0,UEFA European Championship,False,Various,Various
4435,2025-01-28,Mali,Comoros,1,0,FIFA World Cup,False,Various,Various
1699,2025-01-30,Ivory Coast,Kazakhstan,2,0,FIFA World Cup,True,London,Germany
3538,2025-01-30,Austria,Comoros,1,0,UEFA European Championship,False,Various,Various
1358,2025-01-31,Israel,Northern Ireland,2,1,International Friendly,False,Various,Various
4797,2025-01-31,Mali,Saudi Arabia,3,3,Africa Cup of Nations,True,New York,Qatar
1223,2025-02-01,Spain,Nicaragua,3,0,UEFA European Championship,False,Various,Various
1326,2025-02-01,Azerbaijan,Zambia,2,3,UEFA Nations League,False,Various,Various
926,2025-02-03,Australia,Gabon,3,2,FIFA World Cup qualification,True,Doha,Brazil
3510,2025-02-03,Ghana,Spain,2,3,International Friendly,False,Various,Various
256,2025-02-04,Yemen,Cameroon,1,2,Copa América,False,Various,Various
2369,2025-02-04,Guyana,Qatar,3,2,Copa América,True,Doha,Brazil
1009,2025-02-05,Canada,Romania,2,0,AFC Asian Cup,False,Various,Various
1214,2025-02-05,Thailand,Poland,0,0,CONCACAF Gold Cup,False,Various,Various
4502,2025-02-05,Zimbabwe,Paraguay,2,0,International Friendly,False,Various,Various
4515,2025-02-05,Netherlands,Honduras,2,0,AFC Asian Cup,False,Various,Various
44,2025-02-06,Argentina,Jordan,2,1,Friendly,False,Various,Various
1453,2025-02-06,Comoros,Dominican Republic,2,0,CONCACAF Gold Cup,False,Various,Various
1639,2025-02-06,India,Venezuela,4,1,Africa Cup of Nations,False,Various,Various
3394,2025-02-06,Nigeria,Panama,2,0,FIFA World Cup qualification,False,Various,Various
3686,2025-02-06,Greece,Zambia,2,1,CONCACAF Gold Cup,False,Various,Various
4759,2025-02-06,Northern Ireland,Panama,2,2,UEFA European Championship,True,New York,United States
4625,2025-02-07,Turkey,Cuba,0,0,CONCACAF Gold Cup,False,Various,Various
123,2025-02-08,Slovenia,Slovakia,3,4,UEFA European Championship,False,Various,Various
2688,2025-02-08,Uruguay,United States,2,1,FIFA World Cup qualification,False,Various,Various
3222,2025-02-08,Uruguay,Russia,1,0,International Friendly,False,Various,Various
775,2025-02-10,Portugal,Paraguay,1,1,Copa América,False,Various,Various
3527,2025-02-10,Croatia,Mongolia,1,0,CONCACAF Gold Cup,False,Various,Various
1958,2025-02-11,Angola,Philippines,2,0,Africa Cup of Nations,False,Various,Various
4188,2025-02-11,Russia,Philippines,0,0,FIFA World Cup qualification,False,Various,Various
424,2025-02-12,Malaysia,Qatar,1,0,Africa Cup of Nations,False,Various,Various
459,2025-02-12,Ecuador,Honduras,3,2,AFC Asian Cup,False,Various,Various
1435,2025-02-12,Spain,Mauritania,2,1,CONCACAF Gold Cup,False,Various,Various
2162,2025-02-12,Israel,Japan,0,2,Friendly,False,Various,Various
3535,2025-02-12,Iraq,India,1,0,International Friendly,False,Various,Various
1997,2025-02-13,Panama,Bosnia and Herzegovina,3,3,Friendly,False,Various,Various
3160,2025-02-13,Oman,Lebanon,2,1,FIFA World Cup,False,Various,Various
3696,2025-02-13,Zambia,Scotland,0,1,FIFA World Cup qualification,False,Various,Various
3581,2025-02-14,Zimbabwe,Australia,1,0,AFC Asian Cup,False,Various,Various
3832,2025-02-14,Mauritania,England,2,3,Friendly,False,Various,Various
1558,2025-02-16,Switzerland,Nigeria,0,0,UEFA Nations League,True,Berlin,Germany
3393,2025-02-16,Bolivia,Philippines,3,2,FIFA World Cup,False,Various,Various
645,2025-02-17,Turkey,Panama,1,1,FIFA World Cup,False,Various,Various
929,2025-02-17,Japan,Switzerland,3,2,FIFA World Cup qualification,False,Various,Various
631,2025-02-18,Ecuador,Greece,3,0,Friendly,False,Various,Various
1015,2025-02-18,Afghanistan,Dominican Republic,2,1,FIFA World Cup qualification,False,Various,Various
2897,2025-02-18,Czech Republic,Rwanda,3,2,UEFA European Championship,True,New York,France
864,2025-02-19,Saudi Arabia,Georgia,3,2,AFC Asian Cup,False,Various,Various
1457,2025-02-19,Haiti,Ivory Coast,0,0,Friendly,False,Various,Various
3473,2025-02-19,France,Gabon,1,0,Copa América,True,London,England
3802,2025-02-20,Malaysia,Dominican Republic,2,1,FIFA World Cup qualification,False,Various,Various
1402,2025-02-21,Ecuador,Armenia,2,1,Copa América,True,London,France
2988,2025-02-21,Panama,Jamaica,3,2,AFC Asian Cup,False,Various,Various
4194,2025-02-21,Belgium,Paraguay,1,0,Africa Cup of Nations,False,Various,Various
4970,2025-02-21,Mexico,Serbia,1,0,AFC Asian Cup,True,Berlin,England
2545,2025-02-22,Suriname,Switzerland,1,2,FIFA World Cup,False,Various,Various
2438,2025-02-24,Paraguay,Tunisia,3,2,UEFA European Championship,True,São Paulo,Qatar
3753,2025-02-24,Mexico,Kazakhstan,1,0,UEFA European Championship,True,Doha,United States
4416,2025-02-24,Pakistan,Australia,1,0,FIFA World Cup qualification,False,Various,Various
731,2025-02-25,Thailand,Jamaica,0,0,UEFA European Championship,False,Various,Various
3246,2025-02-25,Thailand,Guatemala,2,2,FIFA World Cup,False,Various,Various
3860,2025-02-25,Honduras,Guatemala,1,0,FIFA World Cup qualification,False,Various,Various
91,2025-02-26,Croatia,Iraq,2,1,UEFA Nations League,False,Various,Various
2522,2025-02-26,Kosovo,Hungary,1,1,AFC Asian Cup,True,Berlin,France
3928,2025-02-26,Bosnia and Herzegovina,Sweden,4,0,CONCACAF Gold Cup,True,São Paulo,Brazil
2785,2025-02-27,Turkey,Burkina Faso,1,0,CONCACAF Gold Cup,True,Doha,Qatar
2932,2025-02-27,Comoros,Israel,3,2,International Friendly,False,Various,Various
3704,2025-02-28,Denmark,Mali,3,2,UEFA European Championship,False,Various,Various
4257,2025-02-28,Sweden,Venezuela,3,0,Copa América,False,Various,Various
670,2025-03-01,Zimbabwe,Austria,0,2,AFC Asian Cup,False,Various,Various
3147,2025-03-01,Rwanda,Guatemala,3,2,Africa Cup of Nations,True,Paris,England
1668,2025-03-02,Mali,Mexico,0,0,FIFA World Cup qualification,False,Various,Various
2269,2025-03-02,Oman,Scotland,0,1,FIFA World Cup,False,Various,Various
507,2025-03-04,Kuwait,Sri Lanka,2,1,UEFA Nations League,True,London,France
1395,2025-03-04,Iraq,Peru,1,1,FIFA World Cup qualification,False,Various,Various
2498,2025-03-05,Spain,Costa Rica,3,0,CONCACAF Gold Cup,False,Various,Various
3756,2025-03-05,South Korea,Haiti,2,1,AFC Asian Cup,False,Various,Various
4893,2025-03-05,Honduras,Palestine,2,1,FIFA World Cup,True,Doha,France
178,2025-03-06,Venezuela,Belgium,0,0,UEFA Nations League,True,London,United States
3742,2025-03-06,Mali,Armenia,2,0,UEFA European Championship,False,Various,Various
4654,2025-03-06,Austria,Cuba,1,0,CONCACAF Gold Cup,True,Berlin,France
1466,2025-03-07,Venezuela,Guatemala,1,1,Friendly,False,Various,Various
1551,2025-03-07,Angola,Panama,1,1,International Friendly,False,Various,Various
2413,2025-03-07,Singapore,Morocco,3,1,Africa Cup of Nations,False,Various,Various
3052,2025-03-07,Ukraine,South Korea,3,1,Friendly,False,Various,Various
4228,2025-03-09,South Africa,Poland,2,2,Friendly,False,Various,Various
2329,2025-03-10,Morocco,Hungary,1,0,FIFA World Cup qualification,False,Various,Various
2289,2025-03-11,Germany,Ecuador,1,0,FIFA World Cup,False,Various,Germany
3290,2025-03-11,Qatar,Australia,0,1,UEFA Nations League,False,Various,Qatar
4376,2025-03-11,Suriname,Belgium,0,0,UEFA European Championship,False,Various,Various
3289,2025-03-12,Japan,Portugal,0,1,CONCACAF Gold Cup,False,Various,Various
4626,2025-03-12,Indonesia,Bolivia,4,3,FIFA World Cup,False,Various,Various
790,2025-03-13,Tunisia,Finland,3,0,UEFA Nations League,False,Various,Various
884,2025-03-13,Colombia,Ukraine,2,1,CONCACAF Gold Cup,False,Various,Various
1443,2025-03-13,Lebanon,Republic of Ireland,0,3,Copa América,False,Various,Various
1643,2025-03-13,Bolivia,Bahrain,1,0,Friendly,False,Various,Various
3783,2025-03-13,Guyana,Norway,2,0,CONCACAF Gold Cup,False,Various,Various
2656,2025-03-14,Uruguay,Tunisia,1,0,FIFA World Cup,False,Various,Various
1215,2025-03-15,Venezuela,Guinea,3,1,AFC Asian Cup,True,Doha,Germany
3123,2025-03-15,Nigeria,Germany,2,2,UEFA European Championship,False,Various,Various
3525,2025-03-15,Canada,Romania,2,2,AFC Asian Cup,False,Various,Various
973,2025-03-16,Mali,Bolivia,2,2,International Friendly,True,Paris,France
1020,2025-03-16,Uruguay,Republic of Ireland,2,1,UEFA European Championship,False,Various,Various
2323,2025-03-16,Uruguay,Oman,2,1,AFC Asian Cup,False,Various,Various
4887,2025-03-17,Hong Kong,Algeria,1,2,Friendly,False,Various,Various
949,2025-03-18,Finland,England,1,2,Copa América,True,Berlin,Brazil
3197,2025-03-18,Azerbaijan,Chile,2,1,Friendly,False,Various,Various
92,2025-03-19,Syria,Gabon,3,0,UEFA European Championship,False,Various,Various
1904,2025-03-19,Canada,Gabon,2,2,FIFA World Cup qualification,False,Various,Various
684,2025-03-22,Republic of Ireland,Hungary,3,2,CONCACAF Gold Cup,True,Paris,Germany
3247,2025-03-22,Rwanda,Norway,2,0,Copa América,True,São Paulo,Brazil
3617,2025-03-23,Republic of Ireland,Mauritania,3,2,UEFA European Championship,False,Various,Various
3912,2025-03-23,Panama,Germany,2,3,Friendly,True,Doha,United States
1412,2025-03-24,Iran,Indonesia,0,0,AFC Asian Cup,False,Various,Various
1423,2025-03-24,Finland,United States,1,1,International Friendly,False,Various,Various
3550,2025-03-24,Hungary,Turkey,3,4,Africa Cup of Nations,False,Various,Various
489,2025-03-25,Singapore,Argentina,0,1,Africa Cup of Nations,False,Various,Various
2875,2025-03-26,Trinidad and Tobago,Jordan,2,3,CONCACAF Gold Cup,False,Various,Various
4518,2025-03-27,Belgium,United States,2,1,UEFA European Championship,False,Various,Various
1981,2025-03-28,Lebanon,Honduras,1,0,Copa América,False,Various,Various
2151,2025-03-28,Chile,South Africa,1,0,FIFA World Cup qualification,True,Doha,Qatar
980,2025-03-29,Jamaica,Republic of Ireland,0,0,International Friendly,False,Various,Various
2769,2025-03-29,Costa Rica,Saudi Arabia,1,1,FIFA World Cup qualification,False,Various,Various
4299,2025-03-29,China PR,Israel,0,0,Friendly,False,Various,Various
2533,2025-03-30,Armenia,Palestine,2,1,UEFA European Championship,False,Various,Various
2782,2025-03-30,Algeria,Kuwait,2,1,International Friendly,False,Various,Various
4354,2025-03-31,Australia,Netherlands,0,0,UEFA Nations League,False,Various,Various
4624,2025-03-31,Hong Kong,Ecuador,2,3,FIFA World Cup qualification,True,London,England
603,2025-04-01,Yemen,Philippines,0,0,Friendly,False,Various,Various
885,2025-04-01,Zimbabwe,Italy,2,2,CONCACAF Gold Cup,False,Various,Various
4490,2025-04-01,Germany,Paraguay,3,2,AFC Asian Cup,True,São Paulo,Brazil
901,2025-04-02,Lebanon,Jamaica,2,1,AFC Asian Cup,False,Various,Various
3566,2025-04-02,North Macedonia,Bahrain,1,1,International Friendly,False,Various,Various
3001,2025-04-03,Oman,Zambia,3,2,UEFA Nations League,False,Various,Various
3068,2025-04-03,Poland,Czech Republic,2,3,UEFA European Championship,False,Various,Various
3797,2025-04-03,Hong Kong,Malaysia,1,2,International Friendly,False,Various,Various
4652,2025-04-03,Mongolia,Bangladesh,2,1,Africa Cup of Nations,True,Doha,Germany
4704,2025-04-03,Republic of Ireland,Haiti,1,1,AFC Asian Cup,False,Various,Various
190,2025-04-05,Chile,Mauritania,0,0,International Friendly,False,Various,Various
1671,2025-04-05,Turkey,Kazakhstan,3,2,FIFA World Cup,False,Various,Various
1866,2025-04-05,Morocco,Norway,1,1,FIFA World Cup qualification,False,Various,Various
1742,2025-04-06,Suriname,Serbia,3,2,CONCACAF Gold Cup,False,Various,Various
285,2025-04-07,Bangladesh,Sweden,0,1,Africa Cup of Nations,False,Various,Various
3838,2025-04-07,Ecuador,Japan,1,0,International Friendly,False,Various,Various
823,2025-04-08,Albania,Turkey,4,1,AFC Asian Cup,False,Various,Various
3438,2025-04-08,Iran,Zambia,0,0,AFC Asian Cup,False,Various,Various
3575,2025-04-08,Slovenia,Uruguay,2,1,Copa América,False,Various,Various
4482,2025-04-08,Guinea,Greece,0,2,FIFA World Cup,True,Berlin,France
587,2025-04-09,Egypt,Jordan,4,0,AFC Asian Cup,False,Various,Various
1482,2025-04-09,Honduras,Ukraine,1,2,UEFA Nations League,False,Various,Various
2568,2025-04-09,Slovenia,Russia,2,3,International Friendly,False,Various,Various
2730,2025-04-09,Mexico,Kenya,2,1,Africa Cup of Nations,False,Various,Various
3045,2025-04-09,Morocco,Albania,1,1,Africa Cup of Nations,False,Various,Various
4698,2025-04-09,Peru,Mauritania,1,0,UEFA European Championship,False,Various,Various
1868,2025-04-10,Croatia,Comoros,3,0,Friendly,False,Various,Various
3196,2025-04-10,Argentina,Gabon,2,1,International Friendly,True,São Paulo,England
3980,2025-04-10,Sweden,Trinidad and Tobago,3,2,Friendly,False,Various,Various
233,2025-04-11,Portugal,Scotland,1,0,Copa América,False,Various,Various
685,2025-04-11,Zimbabwe,Congo DR,3,2,International Friendly,False,Various,Various
3663,2025-04-11,Denmark,Palestine,2,1,UEFA Nations League,False,Various,Various
4177,2025-04-11,Netherlands,Kenya,2,1,Copa América,False,Various,Various
4705,2025-04-11,Austria,Guyana,3,2,FIFA World Cup qualification,True,Berlin,United States
357,2025-04-13,South Africa,Georgia,0,3,FIFA World Cup qualification,True,New York,Qatar
3422,2025-04-13,Slovakia,Russia,2,1,Copa América,False,Various,Various
3874,2025-04-13,Norway,Northern Ireland,2,0,Copa América,False,Various,Various
528,2025-04-14,Wales,China PR,0,0,AFC Asian Cup,False,Various,Various
1388,2025-04-14,Costa Rica,Croatia,2,0,AFC Asian Cup,False,Various,Various
243,2025-04-15,El Salvador,Gabon,0,3,Copa América,False,Various,Various
3231,2025-04-15,Cape Verde,Trinidad and Tobago,1,1,Copa América,False,Various,Various
3778,2025-04-15,Oman,Saudi Arabia,1,2,CONCACAF Gold Cup,False,Various,Various
3823,2025-04-15,Brazil,Mauritania,3,1,FIFA World Cup,True,London,France
1477,2025-04-16,Qatar,Albania,3,3,FIFA World Cup,False,Various,Qatar
1509,2025-04-16,Chile,Congo DR,2,1,International Friendly,False,Various,Various
1400,2025-04-17,Saudi Arabia,China PR,3,2,Copa América,False,Various,Various
2574,2025-04-17,Singapore,Czech Republic,3,1,Africa Cup of Nations,True,Paris,England
902,2025-04-18,Northern Ireland,Nicaragua,2,2,International Friendly,False,Various,Various
3807,2025-04-18,Argentina,France,3,1,FIFA World Cup,False,Various,Various
196,2025-04-19,Uruguay,Scotland,2,1,CONCACAF Gold Cup,False,Various,Various
1725,2025-04-19,Italy,South Africa,3,2,Friendly,False,Various,Various
39,2025-04-20,Austria,Slovakia,2,1,FIFA World Cup qualification,True,Berlin,Brazil
2748,2025-04-20,Portugal,Turkey,2,1,FIFA World Cup,False,Various,Various
2868,2025-04-21,Canada,El Salvador,3,2,UEFA European Championship,False,Various,Various
3978,2025-04-21,Angola,Egypt,0,0,Africa Cup of Nations,True,Paris,Germany
69,2025-04-22,Guatemala,Poland,1,2,FIFA World Cup qualification,False,Various,Various
2548,2025-04-22,Egypt,Mali,1,0,FIFA World Cup,False,Various,Various
4225,2025-04-22,Paraguay,Scotland,2,0,UEFA Nations League,False,Various,Various
756,2025-04-23,Turkey,Sri Lanka,0,0,AFC Asian Cup,False,Various,Various
1081,2025-04-23,Slovenia,Jamaica,0,3,Friendly,False,Various,Various
1899,2025-04-24,Germany,Palestine,1,0,Copa América,False,Various,Germany
4294,2025-04-24,Bosnia and Herzegovina,Saudi Arabia,1,1,UEFA Nations League,False,Various,Various
1169,2025-04-25,Thailand,South Africa,0,1,Africa Cup of Nations,False,Various,Various
2786,2025-04-25,Sri Lanka,Armenia,0,1,FIFA World Cup,False,Various,Various
1978,2025-04-26,Turkey,Burkina Faso,2,2,Copa América,False,Various,Various
2887,2025-04-26,Mali,France,0,2,UEFA Nations League,False,Various,Various
747,2025-04-27,Georgia,Oman,3,2,FIFA World Cup,False,Various,Various
1265,2025-04-27,Japan,France,0,0,UEFA Nations League,False,Various,Various
2505,2025-04-27,Chile,Madagascar,1,1,FIFA World Cup,False,Various,Various
4734,2025-04-27,Greece,Republic of Ireland,3,2,FIFA World Cup qualification,False,Various,Various
808,2025-04-28,Syria,Thailand,2,1,FIFA World Cup qualification,False,Various,Various
1011,2025-04-28,Trinidad and Tobago,Kazakhstan,2,0,UEFA European Championship,False,Various,Various
2155,2025-04-28,Georgia,Madagascar,2,1,FIFA World Cup qualification,False,Various,Various
3061,2025-04-28,Northern Ireland,Kosovo,2,1,Africa Cup of Nations,False,Various,Various
4211,2025-04-28,South Africa,Belgium,1,0,CONCACAF Gold Cup,False,Various,Various
4397,2025-04-28,Kenya,Philippines,1,1,CONCACAF Gold Cup,True,Berlin,Brazil
832,2025-04-30,Germany,Cape Verde,1,0,UEFA Nations League,False,Various,Germany
1064,2025-04-30,Mali,Angola,2,0,Africa Cup of Nations,True,New York,Germany
812,2025-05-02,Germany,Singapore,1,1,FIFA World Cup,False,Various,Germany
2829,2025-05-02,Trinidad and Tobago,Germany,2,4,International Friendly,False,Various,Various
4707,2025-05-02,Slovenia,Sweden,1,3,UEFA European Championship,False,Various,Various
743,2025-05-03,Israel,Scotland,0,0,UEFA Nations League,False,Various,Various
2702,2025-05-03,Bolivia,Portugal,2,0,UEFA Nations League,True,Doha,United States
3334,2025-05-03,Zimbabwe,Republic of Ireland,2,0,Africa Cup of Nations,False,Various,Various
153,2025-05-04,Romania,Guyana,2,1,CONCACAF Gold Cup,False,Various,Various
1689,2025-05-04,Lebanon,Palestine,1,1,International Friendly,False,Various,Various
2310,2025-05-04,Algeria,Ivory Coast,2,1,Copa América,False,Various,Various
2359,2025-05-04,Iraq,Philippines,2,0,UEFA Nations League,False,Various,Various
1564,2025-05-05,Romania,New Zealand,3,2,FIFA World Cup,True,London,France
1719,2025-05-05,Bahrain,Guinea,2,1,CONCACAF Gold Cup,False,Various,Various
1772,2025-05-05,Hong Kong,Israel,1,0,FIFA World Cup qualification,False,Various,Various
3404,2025-05-05,Kuwait,Rwanda,3,1,CONCACAF Gold Cup,False,Various,Various
1685,2025-05-06,Croatia,Bahrain,2,1,CONCACAF Gold Cup,False,Various,Various
2247,2025-05-06,Sri Lanka,Uruguay,2,1,International Friendly,False,Various,Various
3095,2025-05-06,Croatia,Panama,1,0,International Friendly,False,Various,Various
2401,2025-05-07,Dominican Republic,Germany,2,2,FIFA World Cup,False,Various,Various
252,2025-05-09,Kuwait,Nepal,3,0,UEFA Nations League,False,Various,Various
2724,2025-05-09,Algeria,Finland,1,2,CONCACAF Gold Cup,False,Various,Various
102,2025-05-10,Ecuador,Portugal,2,1,International Friendly,False,Various,Various
2003,2025-05-10,Slovakia,Bolivia,3,1,FIFA World Cup,False,Various,Various
4254,2025-05-10,Mexico,Brazil,3,2,Friendly,False,Various,Various
4859,2025-05-10,Germany,Iceland,4,3,Friendly,False,Various,Germany
1538,2025-05-11,Colombia,Russia,2,1,FIFA World Cup,False,Various,Various
3007,2025-05-11,Guatemala,Jordan,0,0,UEFA European Championship,True,Paris,Qatar
4909,2025-05-11,India,Qatar,2,1,Africa Cup of Nations,False,Various,Various
4178,2025-05-12,Scotland,China PR,2,2,UEFA European Championship,False,Various,Various
4749,2025-05-12,Kazakhstan,Ecuador,2,1,UEFA European Championship,False,Various,Various
4769,2025-05-12,Switzerland,New Zealand,1,1,AFC Asian Cup,False,Various,Various
244,2025-05-13,Iceland,Sri Lanka,1,0,Friendly,False,Various,Various
1164,2025-05-13,Jordan,Cuba,0,0,AFC Asian Cup,False,Various,Various
1738,2025-05-13,Haiti,North Macedonia,1,1,CONCACAF Gold Cup,False,Various,Various
2141,2025-05-13,Libya,Bolivia,1,1,AFC Asian Cup,True,London,Germany
2444,2025-05-13,Vietnam,Paraguay,1,0,FIFA World Cup qualification,False,Various,Various
283,2025-05-15,Ecuador,Guyana,1,1,UEFA European Championship,False,Various,Various
1630,2025-05-15,Ukraine,Brazil,3,2,Copa América,True,New York,France
3920,2025-05-15,Poland,Israel,3,2,UEFA European Championship,False,Various,Various
2788,2025-05-16,Japan,Kazakhstan,2,0,AFC Asian Cup,False,Various,Various
3605,2025-05-16,Dominican Republic,Albania,2,2,International Friendly,True,Paris,United States
2164,2025-05-17,Kosovo,Uruguay,3,1,UEFA Nations League,False,Various,Various
1090,2025-05-18,North Macedonia,Mongolia,3,2,Copa América,False,Various,Various
4934,2025-05-18,Guatemala,Ukraine,0,0,FIFA World Cup qualification,False,Various,Various
1613,2025-05-21,Honduras,Paraguay,1,2,International Friendly,True,New York,England
192,2025-05-22,Uruguay,Qatar,1,1,FIFA World Cup qualification,False,Various,Various
3528,2025-05-22,Congo DR,Wales,2,1,UEFA European Championship,False,Various,Various
1045,2025-05-23,Chile,Scotland,2,1,Copa América,False,Various,Various
2170,2025-05-23,England,Brazil,0,0,Friendly,True,Doha,Germany
1374,2025-05-24,Jordan,Paraguay,4,3,UEFA Nations League,False,Various,Various
3491,2025-05-24,Ghana,Armenia,3,2,FIFA World Cup qualification,False,Various,Various
4968,2025-05-24,Burkina Faso,Georgia,2,3,AFC Asian Cup,False,Various,Various
3451,2025-05-25,Georgia,Lebanon,2,2,FIFA World Cup qualification,False,Various,Various
3950,2025-05-25,Italy,Hong Kong,2,0,CONCACAF Gold Cup,False,Various,Various
4733,2025-05-25,Mongolia,Israel,0,1,AFC Asian Cup,False,Various,Various
4838,2025-05-25,Burkina Faso,Gabon,3,2,Friendly,False,Various,Various
4942,2025-05-25,Lebanon,Scotland,1,1,Copa América,False,Various,Various
3539,2025-05-26,South Korea,Switzerland,2,3,AFC Asian Cup,True,London,Germany
534,2025-05-28,Haiti,Kuwait,1,1,International Friendly,False,Various,Various
552,2025-05-28,Afghanistan,Vietnam,2,1,UEFA European Championship,False,Various,Various
4458,2025-05-28,South Korea,United Arab Emirates,1,0,UEFA Nations League,False,Various,Various
689,2025-05-29,Serbia,Senegal,3,2,International Friendly,False,Various,Various
539,2025-05-30,El Salvador,Rwanda,2,1,UEFA Nations League,False,Various,Various
1694,2025-05-30,Panama,Madagascar,4,3,CONCACAF Gold Cup,False,Various,Various
4111,2025-05-30,Austria,Angola,1,1,CONCACAF Gold Cup,False,Various,Various
4656,2025-05-30,Sri Lanka,Ivory Coast,3,2,AFC Asian Cup,False,Various,Various
4669,2025-05-30,Venezuela,South Africa,3,3,CONCACAF Gold Cup,False,Various,Various
903,2025-05-31,Armenia,Italy,2,1,FIFA World Cup qualification,False,Various,Various
2814,2025-06-01,Romania,Slovenia,4,3,UEFA Nations League,True,New York,England
4291,2025-06-01,Rwanda,New Zealand,3,1,FIFA World Cup qualification,False,Various,Various
291,2025-06-02,Mali,Republic of Ireland,0,0,Friendly,False,Various,Various
2014,2025-06-02,Jamaica,Mongolia,1,0,International Friendly,False,Various,Various
551,2025-06-03,Guatemala,Ghana,3,4,CONCACAF Gold Cup,False,Various,Various
1854,2025-06-03,Poland,Ecuador,1,1,FIFA World Cup qualification,False,Various,Various
1376,2025-06-04,Bosnia and Herzegovina,Switzerland,1,4,UEFA European Championship,True,London,Germany
1554,2025-06-04,Panama,Albania,2,3,International Friendly,False,Various,Various
803,2025-06-06,Rwanda,Belgium,0,1,Friendly,False,Various,Various
1270,2025-06-06,Pakistan,Gabon,2,1,FIFA World Cup,True,Doha,Brazil
2019,2025-06-06,Morocco,Austria,3,2,Africa Cup of Nations,False,Various,Various
2732,2025-06-07,Jamaica,Peru,2,3,FIFA World Cup qualification,False,Various,Various
4613,2025-06-07,Armenia,Norway,0,4,UEFA European Championship,False,Various,Various
4852,2025-06-08,Slovakia,Colombia,3,2,International Friendly,False,Various,Various
895,2025-06-09,Nicaragua,Guatemala,4,1,UEFA European Championship,False,Various,Various
2097,2025-06-09,Iraq,Japan,2,1,UEFA Nations League,False,Various,Various
418,2025-06-11,Nepal,Egypt,1,1,Copa América,False,Various,Various
839,2025-06-11,Cape Verde,Chile,1,1,FIFA World Cup,False,Various,Various
3477,2025-06-11,Dominican Republic,Israel,1,2,Friendly,False,Various,Various
43,2025-06-12,Thailand,Denmark,2,2,FIFA World Cup,False,Various,Various
167,2025-06-12,Egypt,Angola,2,0,Friendly,True,New York,Brazil
4450,2025-06-13,Panama,Afghanistan,0,0,Africa Cup of Nations,False,Various,Various
4919,2025-06-13,Italy,Cameroon,3,2,UEFA European Championship,False,Various,Various
186,2025-06-14,Iran,Poland,1,0,UEFA Nations League,False,Various,Various
1777,2025-06-14,India,Myanmar,2,1,UEFA European Championship,False,Various,Various
3467,2025-06-14,Cape Verde,Brazil,0,1,UEFA European Championship,False,Various,Various
1056,2025-06-15,Ecuador,Uruguay,2,1,UEFA European Championship,False,Various,Various
1269,2025-06-15,Mongolia,Czech Republic,3,2,UEFA Nations League,False,Various,Various
1819,2025-06-15,Saudi Arabia,Chile,3,4,International Friendly,False,Various,Various
3380,2025-06-15,Albania,Oman,1,0,FIFA World Cup qualification,False,Various,Various
168,2025-06-16,Scotland,Northern Ireland,1,0,International Friendly,True,Berlin,Qatar
892,2025-06-16,Indonesia,Oman,3,1,AFC Asian Cup,False,Various,Various
4770,2025-06-16,Belgium,Paraguay,2,1,FIFA World Cup,False,Various,Various
2225,2025-06-17,Germany,Netherlands,2,1,AFC Asian Cup,False,Various,Germany
1571,2025-06-18,North Macedonia,Nepal,0,0,FIFA World Cup qualification,True,London,France
2469,2025-06-19,Madagascar,Peru,1,1,FIFA World Cup qualification,True,Doha,Germany
4486,2025-06-19,Republic of Ireland,France,1,2,FIFA World Cup qualification,False,Various,Various
2356,2025-06-20,Finland,Czech Republic,1,0,Copa América,True,Berlin,England
1234,2025-06-21,Guinea,Bahrain,2,1,UEFA Nations League,False,Various,Various
3016,2025-06-21,Saudi Arabia,Mauritania,3,2,UEFA European Championship,False,Various,Various
3184,2025-06-21,Chile,El Salvador,1,1,FIFA World Cup qualification,False,Various,Various
3342,2025-06-21,Egypt,Oman,1,0,Africa Cup of Nations,False,Various,Various
3244,2025-06-23,Palestine,Finland,1,2,Africa Cup of Nations,False,Various,Various
4908,2025-06-23,Oman,Kenya,2,0,UEFA European Championship,False,Various,Various
1724,2025-06-24,Malaysia,Trinidad and Tobago,1,1,FIFA World Cup,False,Various,Various
3312,2025-06-24,Senegal,Greece,4,3,FIFA World Cup qualification,False,Various,Various
933,2025-06-25,Wales,Madagascar,2,0,FIFA World Cup,False,Various,Various
955,2025-06-25,El Salvador,Afghanistan,1,1,FIFA World Cup qualification,False,Various,Various
1732,2025-06-26,Georgia,Guinea,3,2,Friendly,False,Various,Various
3348,2025-06-26,Hong Kong,Republic of Ireland,1,3,UEFA Nations League,True,Paris,Germany
3365,2025-06-26,Italy,Morocco,1,1,Copa América,False,Various,Various
4692,2025-06-26,Pakistan,Hong Kong,1,0,FIFA World Cup qualification,False,Various,Various
